2026-02-02 21:11:36,558 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:11:46,719 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:11:46,726 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 21:11:47,614 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-02 21:12:47,855 | MainThread   | [INFO    ] | _connect            |: Already connected to a BLE device
2026-02-02 21:13:25,062 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-02 21:13:25,072 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-02 21:13:26,011 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-02 21:13:26,012 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-02 21:13:43,358 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-02 21:13:43,359 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-02 21:13:43,359 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-02 21:13:43,360 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:13:53,538 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:13:53,550 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 21:13:54,544 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-02 21:36:02,498 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-02 21:36:02,502 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-02 21:36:02,502 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-02 21:37:18,527 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-02 21:37:18,532 | MainThread   | [INFO    ] | <module>            |: info
2026-02-02 21:37:18,533 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-02 21:37:18,534 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-02 21:37:18,534 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-02 21:37:22,036 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-02 21:37:22,037 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-02 21:37:22,038 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-02 21:37:22,040 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:37:32,288 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:37:32,293 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 21:37:33,188 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-02 21:41:02,560 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-02 21:41:02,577 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-02 21:41:03,004 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-02 21:41:03,005 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-02 21:42:22,563 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-02 21:42:22,564 | MainThread   | [INFO    ] | <module>            |: info
2026-02-02 21:42:22,565 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-02 21:42:22,566 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-02 21:42:22,567 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-02 21:42:26,520 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-02 21:42:26,521 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-02 21:42:26,522 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-02 21:42:26,522 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:42:37,028 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 21:42:37,034 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 21:42:37,961 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-02 23:00:38,188 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-02 23:00:38,209 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-02 23:00:38,211 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-02 23:00:39,425 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-02 23:00:39,426 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-02 23:03:36,439 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-02 23:03:36,441 | MainThread   | [INFO    ] | <module>            |: info
2026-02-02 23:03:36,446 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-02 23:03:36,447 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-02 23:03:36,447 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-02 23:03:38,443 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-02 23:03:38,445 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-02 23:03:38,446 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-02 23:03:38,447 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 23:03:48,603 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 23:03:48,610 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 23:03:49,438 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-02 23:24:37,835 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-02 23:24:37,842 | MainThread   | [INFO    ] | <module>            |: info
2026-02-02 23:24:37,849 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-02 23:24:37,849 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-02 23:24:37,850 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-02 23:24:39,778 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-02 23:24:39,779 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 23:24:49,851 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-02 23:24:49,866 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-02 23:24:50,734 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-03 00:11:02,914 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-03 00:11:02,922 | MainThread   | [INFO    ] | <module>            |: info
2026-02-03 00:11:02,933 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-03 00:11:02,934 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-03 00:11:02,935 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-03 00:11:07,260 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-03 00:11:07,263 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-03 00:11:17,368 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-03 00:11:17,372 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-03 00:11:18,253 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-03 00:13:54,541 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-03 00:13:54,551 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-03 00:13:55,249 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-03 00:13:55,251 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-03 00:14:01,464 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-03 00:14:01,464 | MainThread   | [INFO    ] | <module>            |: info
2026-02-03 00:14:01,465 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-03 00:14:01,466 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-03 00:14:01,467 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-03 00:14:04,845 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-03 00:14:04,846 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-03 00:14:04,846 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-03 00:14:04,848 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-03 00:14:15,052 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-03 00:14:15,060 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-03 00:14:16,006 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 05:27:38,897 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 05:27:38,897 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 05:27:38,898 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 05:27:38,899 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 05:27:49,148 | MainThread   | [INFO    ] | _get_ble_device     |: Found 0 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:46:06,615 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 06:46:06,619 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:46:16,686 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:46:16,692 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 06:46:20,535 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 06:53:46,648 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-10 06:53:46,653 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-10 06:53:46,654 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-10 06:53:50,725 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 06:53:50,725 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 06:53:50,726 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 06:53:50,727 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:54:00,858 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:54:00,866 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 06:54:04,604 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 06:54:55,403 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-10 06:54:55,412 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-10 06:54:55,541 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-10 06:54:55,541 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-10 06:55:00,429 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 06:55:00,429 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 06:55:00,430 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 06:55:00,430 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:55:10,560 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 06:55:10,568 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 06:55:14,235 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 07:00:40,956 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 07:00:40,957 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:00:51,005 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:00:51,015 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 07:00:54,706 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 07:19:01,243 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 07:19:01,253 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:19:11,340 | MainThread   | [INFO    ] | _get_ble_device     |: Found 0 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:19:55,936 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 07:19:55,938 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:20:06,000 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:20:06,002 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 07:20:09,680 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 07:26:49,618 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-10 07:26:49,634 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-10 07:26:49,634 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-10 07:26:50,127 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-10 07:26:50,128 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-10 07:27:43,625 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 07:27:43,625 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 07:27:43,626 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 07:27:43,626 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:27:53,878 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:27:53,884 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 07:27:57,593 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 07:37:00,662 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-10 07:37:00,687 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-10 07:37:06,880 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 07:37:06,881 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 07:37:06,881 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 07:37:06,882 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:37:17,033 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 07:37:17,056 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 07:37:20,966 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 14:41:29,361 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-10 14:41:29,364 | MainThread   | [INFO    ] | <module>            |: info
2026-02-10 14:41:29,365 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-10 14:41:29,365 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-10 14:41:29,366 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-10 14:41:33,229 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 14:41:33,230 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 14:41:33,231 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 14:41:33,232 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:41:43,401 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:41:43,409 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 14:41:44,355 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 14:42:01,791 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-10 14:42:01,795 | MainThread   | [INFO    ] | exit_handler        |: Gracefully Exiting
2026-02-10 14:42:01,953 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-10 14:42:01,954 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-10 14:42:22,357 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-10 14:42:22,358 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-10 14:42:22,358 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 14:42:22,359 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:42:32,564 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:42:32,573 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 14:42:33,584 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-10 14:46:22,141 | MainThread   | [DEBUG   ] | <module>            |: debug
2026-02-10 14:46:22,144 | MainThread   | [INFO    ] | <module>            |: info
2026-02-10 14:46:22,147 | MainThread   | [WARNING ] | <module>            |: warning
2026-02-10 14:46:22,147 | MainThread   | [ERROR   ] | <module>            |: error
2026-02-10 14:46:22,148 | MainThread   | [CRITICAL] | <module>            |: critical
2026-02-10 14:46:25,728 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-10 14:46:25,728 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:46:35,791 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-10 14:46:35,799 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-10 14:46:36,944 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-11 07:53:04,982 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-11 07:53:05,031 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-11 07:53:05,031 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-11 07:53:12,768 | MainThread   | [DEBUG   ] | __init__            |: Python Info: sys.version_info(major=3, minor=13, micro=11, releaselevel='final', serial=0)
2026-02-11 07:53:12,769 | MainThread   | [DEBUG   ] | __init__            |: System Info: macOS-26.2-arm64-arm-64bit-Mach-O
2026-02-11 07:53:12,769 | MainThread   | [INFO    ] | _connect            |: Looking for Artemis Nano Peripheral Device: c0:81:b4:24:2b:64
2026-02-11 07:53:12,769 | MainThread   | [INFO    ] | _get_ble_device     |: Scanning for device with address: c0:81:b4:24:2b:64, service UUID: 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-11 07:53:22,899 | MainThread   | [INFO    ] | _get_ble_device     |: Found 1 device(s) advertising service 15bb5de7-5941-4ba2-bda0-784bb8817a1b
2026-02-11 07:53:22,904 | MainThread   | [INFO    ] | _get_ble_device     |: Selecting device: 38645F53-E5BF-2155-7DF0-DBDE5B0B8B54 (name: Artemis BLE)
2026-02-11 07:53:24,098 | MainThread   | [INFO    ] | _connect            |: Connected to c0:81:b4:24:2b:64
2026-02-11 07:57:55,882 | MainThread   | [INFO    ] | _connect            |: Already connected to a BLE device
2026-02-12 09:10:10,623 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-12 09:10:10,635 | MainThread   | [INFO    ] | exit_handler        |: Exiting...
2026-02-12 09:10:10,649 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-12 09:10:10,652 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-12 09:10:10,694 | MainThread   | [WARNING ] | exit_handler        |: Could not disconnect before exiting
2026-02-12 09:10:10,695 | MainThread   | [WARNING ] | exit_handler        |: Not connected to a BLE device
2026-02-12 09:10:11,620 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-12 09:10:11,622 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
2026-02-12 09:10:12,051 | MainThread   | [WARNING ] | __del__             |: Could not delete BaseBLEController instance before exiting
2026-02-12 09:10:12,052 | MainThread   | [WARNING ] | __del__             |: Not connected to a BLE device
